Sample	Input_R1	Input_R2	IP_R1	IP_R2
CPCG0567	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0567_S4_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0567_S4_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0567_S4_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0567_S4_L006_R2_001.fastq.gz
CPCG0568	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0568_S1_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0568_S1_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0568_S1_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0568_S1_L001_R2_001.fastq.gz
CPCG0569	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0569_S5_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0569_S5_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0569_S5_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0569_S5_L006_R2_001.fastq.gz
CPCG0570	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0570_S6_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0570_S6_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0570_S6_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0570_S6_L006_R2_001.fastq.gz
CPCG0571	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0571_S7_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0571_S7_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0571_S7_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0571_S7_L006_R2_001.fastq.gz
CPCG0573	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0573_S8_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0573_S8_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0573_S8_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0573_S8_L006_R2_001.fastq.gz
CPCG0578	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0578_S2_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0578_S2_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0578_S2_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0578_S2_L001_R2_001.fastq.gz
CPCG0579	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0579_S3_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0579_S3_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0579_S3_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0579_S3_L001_R2_001.fastq.gz
CPCG0587	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0587_S1_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0587_S1_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0587_S1_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0587_S1_L008_R2_001.fastq.gz
CPCG0589	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0589_S2_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0589_S2_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0589_S2_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0589_S2_L008_R2_001.fastq.gz
CPCG0591	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0591_S3_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0591_S3_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0591_S3_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0591_S3_L008_R2_001.fastq.gz
CPCG0593	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0593_S4_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0593_S4_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0593_S4_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0593_S4_L008_R2_001.fastq.gz
CPCG0594	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0594_S5_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0594_S5_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0594_S5_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0594_S5_L008_R2_001.fastq.gz
CPCG0596	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0596_S6_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0596_S6_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0596_S6_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0596_S6_L008_R2_001.fastq.gz
CPCG0597	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0597_S7_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0597_S7_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0597_S7_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0597_S7_L008_R2_001.fastq.gz
CPCG0598	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0598_S8_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L7-S07A/INPUT-CPCG0598_S8_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0598_S8_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L8-S07A/RIP-CPCG0598_S8_L008_R2_001.fastq.gz
CPCG0599	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0599_S1_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0599_S1_L001_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0599_S1_L002_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0599_S1_L002_R2_001.fastq.gz
CPCG0600	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0600_S2_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0600_S2_L001_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0600_S2_L002_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0600_S2_L002_R2_001.fastq.gz
CPCG0601	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0601_S3_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0601_S3_L001_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0601_S3_L002_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0601_S3_L002_R2_001.fastq.gz
CPCG0602	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0602_S4_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200228_X3_BH7HGHCCX2/L5-S07D/INPUT-CPCG0602_S4_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0602_S4_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L1-S07D/RIP-CPCG0602_S4_L001_R2_001.fastq.gz
CPCG0603	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0603_S4_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0603_S4_L001_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0603_S4_L002_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0603_S4_L002_R2_001.fastq.gz
CPCG0604	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0604_S5_L001_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L1-S07B/INPUT-CPCG0604_S5_L001_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0604_S5_L002_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L2-S07B/RIP-CPCG0604_S5_L002_R2_001.fastq.gz
